VARIABLES = "X"
 "Y"
 "rho_N2"
 "rho_O2"
 "rho_NO"
 "rho_N"
 "rho_O"
 "U"
 "V"
 "T"
 "Tv"
 "rho"
 "P"
 "H"
 "tau"
ZONE
DT=(DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE,DOUBLE)
                   0.08                   0.045    0.000145476280785933    4.30181628271404E-05    6.24445788712967E-07    1.00462052194874E-07    9.39340757662603E-07        6008.02406241866        1114.04283087959        3929.65317889766        1486.81757564077     0.00019015867125335        216.283605334322        22884748.7085533     0.00181044222026132 
                   0.08                   0.045    0.000145476280785933    4.30181628271404E-05    6.24445788712967E-07    1.00462052194874E-07    9.39340757662603E-07        6008.02406241866        1114.04283087959        3929.65317889766        1486.81757564077     0.00019015867125335        216.283605334322        22884748.7085533     0.00181044222026132 
                   0.08                   0.045    0.000145476280785933    4.30181628271404E-05    6.24445788712967E-07    1.00462052194874E-07    9.39340757662603E-07        6008.02406241866        1114.04283087959        3929.65317889766        1486.81757564077     0.00019015867125335        216.283605334322        22884748.7085533     0.00181044222026132 
                   0.08                   0.045    0.000145476280785933    4.30181628271404E-05    6.24445788712967E-07    1.00462052194874E-07    9.39340757662603E-07        6008.02406241866        1114.04283087959        3929.65317889766        1486.81757564077     0.00019015867125335        216.283605334322        22884748.7085533     0.00181044222026132 
                   0.08                   0.045    0.000145476280785933    4.30181628271404E-05    6.24445788712967E-07    1.00462052194874E-07    9.39340757662603E-07        6008.02406241866        1114.04283087959        3929.65317889766        1486.81757564077     0.00019015867125335        216.283605334322        22884748.7085533     0.00181044222026132 
                   0.08                   0.045    0.000145476280785933    4.30181628271404E-05    6.24445788712967E-07    1.00462052194874E-07    9.39340757662603E-07        6008.02406241866        1114.04283087959        3929.65317889766        1486.81757564077     0.00019015867125335        216.283605334322        22884748.7085533     0.00181044222026132 
                   0.08                   0.045    0.000145476280785933    4.30181628271404E-05    6.24445788712967E-07    1.00462052194874E-07    9.39340757662603E-07        6008.02406241866        1114.04283087959        3929.65317889766        1486.81757564077     0.00019015867125335        216.283605334322        22884748.7085533     0.00181044222026132 
                   0.08                   0.045    0.000145476280785933    4.30181628271404E-05    6.24445788712967E-07    1.00462052194874E-07    9.39340757662603E-07        6008.02406241866        1114.04283087959        3929.65317889766        1486.81757564077     0.00019015867125335        216.283605334322        22884748.7085533     0.00181044222026132 
                   0.08                   0.045    0.000145476280785933    4.30181628271404E-05    6.24445788712967E-07    1.00462052194874E-07    9.39340757662603E-07        6008.02406241866        1114.04283087959        3929.65317889766        1486.81757564077     0.00019015867125335        216.283605334322        22884748.7085533     0.00181044222026132 
                   0.08                   0.045    0.000145476280785933    4.30181628271404E-05    6.24445788712967E-07    1.00462052194874E-07    9.39340757662603E-07        6008.02406241866        1114.04283087959        3929.65317889766        1486.81757564077     0.00019015867125335        216.283605334322        22884748.7085533     0.00181044222026132 
                   0.08                   0.045    0.000145476280785933    4.30181628271404E-05    6.24445788712967E-07    1.00462052194874E-07    9.39340757662603E-07        6008.02406241866        1114.04283087959        3929.65317889766        1486.81757564077     0.00019015867125335        216.283605334322        22884748.7085533     0.00181044222026132 
                   0.08                   0.045    0.000145476280785933    4.30181628271404E-05    6.24445788712967E-07    1.00462052194874E-07    9.39340757662603E-07        6008.02406241866        1114.04283087959        3929.65317889766        1486.81757564077     0.00019015867125335        216.283605334322        22884748.7085533     0.00181044222026132 
                   0.08                   0.045    0.000145476280785933    4.30181628271404E-05    6.24445788712967E-07    1.00462052194874E-07    9.39340757662603E-07        6008.02406241866        1114.04283087959        3929.65317889766        1486.81757564077     0.00019015867125335        216.283605334322        22884748.7085533     0.00181044222026132 
                   0.08                   0.045    0.000145476280785933    4.30181628271404E-05    6.24445788712967E-07    1.00462052194874E-07    9.39340757662603E-07        6008.02406241866        1114.04283087959        3929.65317889766        1486.81757564077     0.00019015867125335        216.283605334322        22884748.7085533     0.00181044222026132 
                   0.08                   0.045    0.000145476280785933    4.30181628271404E-05    6.24445788712967E-07    1.00462052194874E-07    9.39340757662603E-07        6008.02406241866        1114.04283087959        3929.65317889766        1486.81757564077     0.00019015867125335        216.283605334322        22884748.7085533     0.00181044222026132 
                   0.08                   0.045    0.000145476280785933    4.30181628271404E-05    6.24445788712967E-07    1.00462052194874E-07    9.39340757662603E-07        6008.02406241866        1114.04283087959        3929.65317889766        1486.81757564077     0.00019015867125335        216.283605334322        22884748.7085533     0.00181044222026132 
                   0.08                   0.045    0.000145476280785933    4.30181628271404E-05    6.24445788712967E-07    1.00462052194874E-07    9.39340757662603E-07        6008.02406241866        1114.04283087959        3929.65317889766        1486.81757564077     0.00019015867125335        216.283605334322        22884748.7085533     0.00181044222026132 
                   0.08                   0.045    0.000145476280785933    4.30181628271404E-05    6.24445788712967E-07    1.00462052194874E-07    9.39340757662603E-07        6008.02406241866        1114.04283087959        3929.65317889766        1486.81757564077     0.00019015867125335        216.283605334322        22884748.7085533     0.00181044222026132 
                   0.08                   0.045    0.000145476280785933    4.30181628271404E-05    6.24445788712967E-07    1.00462052194874E-07    9.39340757662603E-07        6008.02406241866        1114.04283087959        3929.65317889766        1486.81757564077     0.00019015867125335        216.283605334322        22884748.7085533     0.00181044222026132 
                   0.08                   0.045    0.000145476280785933    4.30181628271404E-05    6.24445788712967E-07    1.00462052194874E-07    9.39340757662603E-07        6008.02406241866        1114.04283087959        3929.65317889766        1486.81757564077     0.00019015867125335        216.283605334322        22884748.7085533     0.00181044222026132 
                   0.08                   0.045    0.000145476280785933    4.30181628271404E-05    6.24445788712967E-07    1.00462052194874E-07    9.39340757662603E-07        6008.02406241866        1114.04283087959        3929.65317889766        1486.81757564077     0.00019015867125335        216.283605334322        22884748.7085533     0.00181044222026132 
                   0.08                   0.045    0.000145476280785933    4.30181628271404E-05    6.24445788712967E-07    1.00462052194874E-07    9.39340757662603E-07        6008.02406241866        1114.04283087959        3929.65317889766        1486.81757564077     0.00019015867125335        216.283605334322        22884748.7085533     0.00181044222026132 
                   0.08                   0.045    0.000145476280785933    4.30181628271404E-05    6.24445788712967E-07    1.00462052194874E-07    9.39340757662603E-07        6008.02406241866        1114.04283087959        3929.65317889766        1486.81757564077     0.00019015867125335        216.283605334322        22884748.7085533     0.00181044222026132 
                   0.08                   0.045    0.000145476280785933    4.30181628271404E-05    6.24445788712967E-07    1.00462052194874E-07    9.39340757662603E-07        6008.02406241866        1114.04283087959        3929.65317889766        1486.81757564077     0.00019015867125335        216.283605334322        22884748.7085533     0.00181044222026132 
                   0.08                   0.045    0.000145476280785933    4.30181628271404E-05    6.24445788712967E-07    1.00462052194874E-07    9.39340757662603E-07        6008.02406241866        1114.04283087959        3929.65317889766        1486.81757564077     0.00019015867125335        216.283605334322        22884748.7085533     0.00181044222026132 
                   0.08                   0.045    0.000145476280785933    4.30181628271404E-05    6.24445788712967E-07    1.00462052194874E-07    9.39340757662603E-07        6008.02406241866        1114.04283087959        3929.65317889766        1486.81757564077     0.00019015867125335        216.283605334322        22884748.7085533     0.00181044222026132 
                   0.08                   0.045    0.000145476280785933    4.30181628271404E-05    6.24445788712967E-07    1.00462052194874E-07    9.39340757662603E-07        6008.02406241866        1114.04283087959        3929.65317889766        1486.81757564077     0.00019015867125335        216.283605334322        22884748.7085533     0.00181044222026132 
                   0.08                   0.045    0.000145476280785933    4.30181628271404E-05    6.24445788712967E-07    1.00462052194874E-07    9.39340757662603E-07        6008.02406241866        1114.04283087959        3929.65317889766        1486.81757564077     0.00019015867125335        216.283605334322        22884748.7085533     0.00181044222026132 
                   0.08                   0.045    0.000145476280785933    4.30181628271404E-05    6.24445788712967E-07    1.00462052194874E-07    9.39340757662603E-07        6008.02406241866        1114.04283087959        3929.65317889766        1486.81757564077     0.00019015867125335        216.283605334322        22884748.7085533     0.00181044222026132 
                   0.08                   0.045    0.000145476280785933    4.30181628271404E-05    6.24445788712967E-07    1.00462052194874E-07    9.39340757662603E-07        6008.02406241866        1114.04283087959        3929.65317889766        1486.81757564077     0.00019015867125335        216.283605334322        22884748.7085533     0.00181044222026132 
                   0.08                   0.045    0.000145476280785933    4.30181628271404E-05    6.24445788712967E-07    1.00462052194874E-07    9.39340757662603E-07        6008.02406241866        1114.04283087959        3929.65317889766        1486.81757564077     0.00019015867125335        216.283605334322        22884748.7085533     0.00181044222026132 
                   0.08                   0.045    0.000145476280785933    4.30181628271404E-05    6.24445788712967E-07    1.00462052194874E-07    9.39340757662603E-07        6008.02406241866        1114.04283087959        3929.65317889766        1486.81757564077     0.00019015867125335        216.283605334322        22884748.7085533     0.00181044222026132 
                   0.08                   0.045    0.000145476280785933    4.30181628271404E-05    6.24445788712967E-07    1.00462052194874E-07    9.39340757662603E-07        6008.02406241866        1114.04283087959        3929.65317889766        1486.81757564077     0.00019015867125335        216.283605334322        22884748.7085533     0.00181044222026132 
                   0.08                   0.045    0.000145476280785933    4.30181628271404E-05    6.24445788712967E-07    1.00462052194874E-07    9.39340757662603E-07        6008.02406241866        1114.04283087959        3929.65317889766        1486.81757564077     0.00019015867125335        216.283605334322        22884748.7085533     0.00181044222026132 
                   0.08                   0.045    0.000145476280785933    4.30181628271404E-05    6.24445788712967E-07    1.00462052194874E-07    9.39340757662603E-07        6008.02406241866        1114.04283087959        3929.65317889766        1486.81757564077     0.00019015867125335        216.283605334322        22884748.7085533     0.00181044222026132 
                   0.08                   0.045    0.000145476280785933    4.30181628271404E-05    6.24445788712967E-07    1.00462052194874E-07    9.39340757662603E-07        6008.02406241866        1114.04283087959        3929.65317889766        1486.81757564077     0.00019015867125335        216.283605334322        22884748.7085533     0.00181044222026132 
                   0.08                   0.045    0.000145476280785933    4.30181628271404E-05    6.24445788712967E-07    1.00462052194874E-07    9.39340757662603E-07        6008.02406241866        1114.04283087959        3929.65317889766        1486.81757564077     0.00019015867125335        216.283605334322        22884748.7085533     0.00181044222026132 
                   0.08                   0.045    0.000145476280785933    4.30181628271404E-05    6.24445788712967E-07    1.00462052194874E-07    9.39340757662603E-07        6008.02406241866        1114.04283087959        3929.65317889766        1486.81757564077     0.00019015867125335        216.283605334322        22884748.7085533     0.00181044222026132 
                   0.08                   0.045    0.000145476280785933    4.30181628271404E-05    6.24445788712967E-07    1.00462052194874E-07    9.39340757662603E-07        6008.02406241866        1114.04283087959        3929.65317889766        1486.81757564077     0.00019015867125335        216.283605334322        22884748.7085533     0.00181044222026132 
                   0.08                   0.045    0.000145476280785933    4.30181628271404E-05    6.24445788712967E-07    1.00462052194874E-07    9.39340757662603E-07        6008.02406241866        1114.04283087959        3929.65317889766        1486.81757564077     0.00019015867125335        216.283605334322        22884748.7085533     0.00181044222026132 
                   0.08                   0.045    0.000145476280785933    4.30181628271404E-05    6.24445788712967E-07    1.00462052194874E-07    9.39340757662603E-07        6008.02406241866        1114.04283087959        3929.65317889766        1486.81757564077     0.00019015867125335        216.283605334322        22884748.7085533     0.00181044222026132 
                   0.08                   0.045    0.000145476280785933    4.30181628271404E-05    6.24445788712967E-07    1.00462052194874E-07    9.39340757662603E-07        6008.02406241866        1114.04283087959        3929.65317889766        1486.81757564077     0.00019015867125335        216.283605334322        22884748.7085533     0.00181044222026132 
                   0.08                   0.045    0.000145476280785933    4.30181628271404E-05    6.24445788712967E-07    1.00462052194874E-07    9.39340757662603E-07        6008.02406241866        1114.04283087959        3929.65317889766        1486.81757564077     0.00019015867125335        216.283605334322        22884748.7085533     0.00181044222026132 
                   0.08                   0.045    0.000145476280785933    4.30181628271404E-05    6.24445788712967E-07    1.00462052194874E-07    9.39340757662603E-07        6008.02406241866        1114.04283087959        3929.65317889766        1486.81757564077     0.00019015867125335        216.283605334322        22884748.7085533     0.00181044222026132 
                   0.08                   0.045    0.000145476280785933    4.30181628271404E-05    6.24445788712967E-07    1.00462052194874E-07    9.39340757662603E-07        6008.02406241866        1114.04283087959        3929.65317889766        1486.81757564077     0.00019015867125335        216.283605334322        22884748.7085533     0.00181044222026132 
                   0.08                   0.045    0.000145476280785933    4.30181628271404E-05    6.24445788712967E-07    1.00462052194874E-07    9.39340757662603E-07        6008.02406241866        1114.04283087959        3929.65317889766        1486.81757564077     0.00019015867125335        216.283605334322        22884748.7085533     0.00181044222026132 
                   0.08                   0.045    0.000145476280785933    4.30181628271404E-05    6.24445788712967E-07    1.00462052194874E-07    9.39340757662603E-07        6008.02406241866        1114.04283087959        3929.65317889766        1486.81757564077     0.00019015867125335        216.283605334322        22884748.7085533     0.00181044222026132 
                   0.08                   0.045    0.000145476280785933    4.30181628271404E-05    6.24445788712967E-07    1.00462052194874E-07    9.39340757662603E-07        6008.02406241866        1114.04283087959        3929.65317889766        1486.81757564077     0.00019015867125335        216.283605334322        22884748.7085533     0.00181044222026132 
                   0.08                   0.045    0.000145476280785933    4.30181628271404E-05    6.24445788712967E-07    1.00462052194874E-07    9.39340757662603E-07        6008.02406241866        1114.04283087959        3929.65317889766        1486.81757564077     0.00019015867125335        216.283605334322        22884748.7085533     0.00181044222026132 
                   0.08                   0.045    0.000145476280785933    4.30181628271404E-05    6.24445788712967E-07    1.00462052194874E-07    9.39340757662603E-07        6008.02406241866        1114.04283087959        3929.65317889766        1486.81757564077     0.00019015867125335        216.283605334322        22884748.7085533     0.00181044222026132 
                   0.08                   0.045    0.000145476280785933    4.30181628271404E-05    6.24445788712967E-07    1.00462052194874E-07    9.39340757662603E-07        6008.02406241866        1114.04283087959        3929.65317889766        1486.81757564077     0.00019015867125335        216.283605334322        22884748.7085533     0.00181044222026132 
                   0.08                   0.045    0.000145476280785933    4.30181628271404E-05    6.24445788712967E-07    1.00462052194874E-07    9.39340757662603E-07        6008.02406241866        1114.04283087959        3929.65317889766        1486.81757564077     0.00019015867125335        216.283605334322        22884748.7085533     0.00181044222026132 
                   0.08                   0.045    0.000145476280785933    4.30181628271404E-05    6.24445788712967E-07    1.00462052194874E-07    9.39340757662603E-07        6008.02406241866        1114.04283087959        3929.65317889766        1486.81757564077     0.00019015867125335        216.283605334322        22884748.7085533     0.00181044222026132 
                   0.08                   0.045    0.000145476280785933    4.30181628271404E-05    6.24445788712967E-07    1.00462052194874E-07    9.39340757662603E-07        6008.02406241866        1114.04283087959        3929.65317889766        1486.81757564077     0.00019015867125335        216.283605334322        22884748.7085533     0.00181044222026132 
                   0.08                   0.045    0.000145476280785933    4.30181628271404E-05    6.24445788712967E-07    1.00462052194874E-07    9.39340757662603E-07        6008.02406241866        1114.04283087959        3929.65317889766        1486.81757564077     0.00019015867125335        216.283605334322        22884748.7085533     0.00181044222026132 
                   0.08                   0.045    0.000145476280785933    4.30181628271404E-05    6.24445788712967E-07    1.00462052194874E-07    9.39340757662603E-07        6008.02406241866        1114.04283087959        3929.65317889766        1486.81757564077     0.00019015867125335        216.283605334322        22884748.7085533     0.00181044222026132 
                   0.08                   0.045    0.000145476280785933    4.30181628271404E-05    6.24445788712967E-07    1.00462052194874E-07    9.39340757662603E-07        6008.02406241866        1114.04283087959        3929.65317889766        1486.81757564077     0.00019015867125335        216.283605334322        22884748.7085533     0.00181044222026132 
                   0.08                   0.045    0.000145476280785933    4.30181628271404E-05    6.24445788712967E-07    1.00462052194874E-07    9.39340757662603E-07        6008.02406241866        1114.04283087959        3929.65317889766        1486.81757564077     0.00019015867125335        216.283605334322        22884748.7085533     0.00181044222026132 
                   0.08                   0.045    0.000145476280785933    4.30181628271404E-05    6.24445788712967E-07    1.00462052194874E-07    9.39340757662603E-07        6008.02406241866        1114.04283087959        3929.65317889766        1486.81757564077     0.00019015867125335        216.283605334322        22884748.7085533     0.00181044222026132 
                   0.08                   0.045    0.000145476280785933    4.30181628271404E-05    6.24445788712967E-07    1.00462052194874E-07    9.39340757662603E-07        6008.02406241866        1114.04283087959        3929.65317889766        1486.81757564077     0.00019015867125335        216.283605334322        22884748.7085533     0.00181044222026132 
                   0.08                   0.045    0.000145476280785933    4.30181628271404E-05    6.24445788712967E-07    1.00462052194874E-07    9.39340757662603E-07        6008.02406241866        1114.04283087959        3929.65317889766        1486.81757564077     0.00019015867125335        216.283605334322        22884748.7085533     0.00181044222026132 
                   0.08                   0.045    0.000145476280785933    4.30181628271404E-05    6.24445788712967E-07    1.00462052194874E-07    9.39340757662603E-07        6008.02406241866        1114.04283087959        3929.65317889766        1486.81757564077     0.00019015867125335        216.283605334322        22884748.7085533     0.00181044222026132 
                   0.08                   0.045    0.000145476280785933    4.30181628271404E-05    6.24445788712967E-07    1.00462052194874E-07    9.39340757662603E-07        6008.02406241866        1114.04283087959        3929.65317889766        1486.81757564077     0.00019015867125335        216.283605334322        22884748.7085533     0.00181044222026132 
                   0.08                   0.045    0.000145476280785933    4.30181628271404E-05    6.24445788712967E-07    1.00462052194874E-07    9.39340757662603E-07        6008.02406241866        1114.04283087959        3929.65317889766        1486.81757564077     0.00019015867125335        216.283605334322        22884748.7085533     0.00181044222026132 
                   0.08                   0.045    0.000145476280785933    4.30181628271404E-05    6.24445788712967E-07    1.00462052194874E-07    9.39340757662603E-07        6008.02406241866        1114.04283087959        3929.65317889766        1486.81757564077     0.00019015867125335        216.283605334322        22884748.7085533     0.00181044222026132 
                   0.08                   0.045    0.000145476280785933    4.30181628271404E-05    6.24445788712967E-07    1.00462052194874E-07    9.39340757662603E-07        6008.02406241866        1114.04283087959        3929.65317889766        1486.81757564077     0.00019015867125335        216.283605334322        22884748.7085533     0.00181044222026132 
                   0.08                   0.045    0.000145476280785933    4.30181628271404E-05    6.24445788712967E-07    1.00462052194874E-07    9.39340757662603E-07        6008.02406241866        1114.04283087959        3929.65317889766        1486.81757564077     0.00019015867125335        216.283605334322        22884748.7085533     0.00181044222026132 
                   0.08                   0.045    0.000145476280785933    4.30181628271404E-05    6.24445788712967E-07    1.00462052194874E-07    9.39340757662603E-07        6008.02406241866        1114.04283087959        3929.65317889766        1486.81757564077     0.00019015867125335        216.283605334322        22884748.7085533     0.00181044222026132 
                   0.08                   0.045    0.000145476280785933    4.30181628271404E-05    6.24445788712967E-07    1.00462052194874E-07    9.39340757662603E-07        6008.02406241866        1114.04283087959        3929.65317889766        1486.81757564077     0.00019015867125335        216.283605334322        22884748.7085533     0.00181044222026132 
                   0.08                   0.045    0.000145476280785933    4.30181628271404E-05    6.24445788712967E-07    1.00462052194874E-07    9.39340757662603E-07        6008.02406241866        1114.04283087959        3929.65317889766        1486.81757564077     0.00019015867125335        216.283605334322        22884748.7085533     0.00181044222026132 
                   0.08                   0.045    0.000145476280785933    4.30181628271404E-05    6.24445788712967E-07    1.00462052194874E-07    9.39340757662603E-07        6008.02406241866        1114.04283087959        3929.65317889766        1486.81757564077     0.00019015867125335        216.283605334322        22884748.7085533     0.00181044222026132 
                   0.08                   0.045    0.000145476280785933    4.30181628271404E-05    6.24445788712967E-07    1.00462052194874E-07    9.39340757662603E-07        6008.02406241866        1114.04283087959        3929.65317889766        1486.81757564077     0.00019015867125335        216.283605334322        22884748.7085533     0.00181044222026132 
                   0.08                   0.045    0.000145476280785933    4.30181628271404E-05    6.24445788712967E-07    1.00462052194874E-07    9.39340757662603E-07        6008.02406241866        1114.04283087959        3929.65317889766        1486.81757564077     0.00019015867125335        216.283605334322        22884748.7085533     0.00181044222026132 
                   0.08                   0.045    0.000145476280785933    4.30181628271404E-05    6.24445788712967E-07    1.00462052194874E-07    9.39340757662603E-07        6008.02406241866        1114.04283087959        3929.65317889766        1486.81757564077     0.00019015867125335        216.283605334322        22884748.7085533     0.00181044222026132 
                   0.08                   0.045    0.000145476280785933    4.30181628271404E-05    6.24445788712967E-07    1.00462052194874E-07    9.39340757662603E-07        6008.02406241866        1114.04283087959        3929.65317889766        1486.81757564077     0.00019015867125335        216.283605334322        22884748.7085533     0.00181044222026132 
                   0.08                   0.045    0.000145476280785933    4.30181628271404E-05    6.24445788712967E-07    1.00462052194874E-07    9.39340757662603E-07        6008.02406241866        1114.04283087959        3929.65317889766        1486.81757564077     0.00019015867125335        216.283605334322        22884748.7085533     0.00181044222026132 
                   0.08                   0.045    0.000145476280785933    4.30181628271404E-05    6.24445788712967E-07    1.00462052194874E-07    9.39340757662603E-07        6008.02406241866        1114.04283087959        3929.65317889766        1486.81757564077     0.00019015867125335        216.283605334322        22884748.7085533     0.00181044222026132 
                   0.08                   0.045    0.000145476280785933    4.30181628271404E-05    6.24445788712967E-07    1.00462052194874E-07    9.39340757662603E-07        6008.02406241866        1114.04283087959        3929.65317889766        1486.81757564077     0.00019015867125335        216.283605334322        22884748.7085533     0.00181044222026132 
                   0.08                   0.045    0.000145476280785933    4.30181628271404E-05    6.24445788712967E-07    1.00462052194874E-07    9.39340757662603E-07        6008.02406241866        1114.04283087959        3929.65317889766        1486.81757564077     0.00019015867125335        216.283605334322        22884748.7085533     0.00181044222026132 
                   0.08                   0.045    0.000145476280785933    4.30181628271404E-05    6.24445788712967E-07    1.00462052194874E-07    9.39340757662603E-07        6008.02406241866        1114.04283087959        3929.65317889766        1486.81757564077     0.00019015867125335        216.283605334322        22884748.7085533     0.00181044222026132 
                   0.08                   0.045    0.000145476280785933    4.30181628271404E-05    6.24445788712967E-07    1.00462052194874E-07    9.39340757662603E-07        6008.02406241866        1114.04283087959        3929.65317889766        1486.81757564077     0.00019015867125335        216.283605334322        22884748.7085533     0.00181044222026132 
                   0.08                   0.045    0.000145476280785933    4.30181628271404E-05    6.24445788712967E-07    1.00462052194874E-07    9.39340757662603E-07        6008.02406241866        1114.04283087959        3929.65317889766        1486.81757564077     0.00019015867125335        216.283605334322        22884748.7085533     0.00181044222026132 
                   0.08                   0.045    0.000145476280785933    4.30181628271404E-05    6.24445788712967E-07    1.00462052194874E-07    9.39340757662603E-07        6008.02406241866        1114.04283087959        3929.65317889766        1486.81757564077     0.00019015867125335        216.283605334322        22884748.7085533     0.00181044222026132 
                   0.08                   0.045    0.000145476280785933    4.30181628271404E-05    6.24445788712967E-07    1.00462052194874E-07    9.39340757662603E-07        6008.02406241866        1114.04283087959        3929.65317889766        1486.81757564077     0.00019015867125335        216.283605334322        22884748.7085533     0.00181044222026132 
                   0.08                   0.045    0.000145476280785933    4.30181628271404E-05    6.24445788712967E-07    1.00462052194874E-07    9.39340757662603E-07        6008.02406241866        1114.04283087959        3929.65317889766        1486.81757564077     0.00019015867125335        216.283605334322        22884748.7085533     0.00181044222026132 
                   0.08                   0.045    0.000145476280785933    4.30181628271404E-05    6.24445788712967E-07    1.00462052194874E-07    9.39340757662603E-07        6008.02406241866        1114.04283087959        3929.65317889766        1486.81757564077     0.00019015867125335        216.283605334322        22884748.7085533     0.00181044222026132 
                   0.08                   0.045    0.000145476280785933    4.30181628271404E-05    6.24445788712967E-07    1.00462052194874E-07    9.39340757662603E-07        6008.02406241866        1114.04283087959        3929.65317889766        1486.81757564077     0.00019015867125335        216.283605334322        22884748.7085533     0.00181044222026132 
                   0.08                   0.045    0.000145476280785933    4.30181628271404E-05    6.24445788712967E-07    1.00462052194874E-07    9.39340757662603E-07        6008.02406241866        1114.04283087959        3929.65317889766        1486.81757564077     0.00019015867125335        216.283605334322        22884748.7085533     0.00181044222026132 
                   0.08                   0.045    0.000145476280785933    4.30181628271404E-05    6.24445788712967E-07    1.00462052194874E-07    9.39340757662603E-07        6008.02406241866        1114.04283087959        3929.65317889766        1486.81757564077     0.00019015867125335        216.283605334322        22884748.7085533     0.00181044222026132 
                   0.08                   0.045    0.000145476280785933    4.30181628271404E-05    6.24445788712967E-07    1.00462052194874E-07    9.39340757662603E-07        6008.02406241866        1114.04283087959        3929.65317889766        1486.81757564077     0.00019015867125335        216.283605334322        22884748.7085533     0.00181044222026132 
                   0.08                   0.045    0.000145476280785933    4.30181628271404E-05    6.24445788712967E-07    1.00462052194874E-07    9.39340757662603E-07        6008.02406241866        1114.04283087959        3929.65317889766        1486.81757564077     0.00019015867125335        216.283605334322        22884748.7085533     0.00181044222026132 
                   0.08                   0.045    0.000145476280785933    4.30181628271404E-05    6.24445788712967E-07    1.00462052194874E-07    9.39340757662603E-07        6008.02406241866        1114.04283087959        3929.65317889766        1486.81757564077     0.00019015867125335        216.283605334322        22884748.7085533     0.00181044222026132 
                   0.08                   0.045    0.000145476280785933    4.30181628271404E-05    6.24445788712967E-07    1.00462052194874E-07    9.39340757662603E-07        6008.02406241866        1114.04283087959        3929.65317889766        1486.81757564077     0.00019015867125335        216.283605334322        22884748.7085533     0.00181044222026132 
                   0.08                   0.045    0.000145476280785933    4.30181628271404E-05    6.24445788712967E-07    1.00462052194874E-07    9.39340757662603E-07        6008.02406241866        1114.04283087959        3929.65317889766        1486.81757564077     0.00019015867125335        216.283605334322        22884748.7085533     0.00181044222026132 
                   0.08                   0.045    0.000145476280785933    4.30181628271404E-05    6.24445788712967E-07    1.00462052194874E-07    9.39340757662603E-07        6008.02406241866        1114.04283087959        3929.65317889766        1486.81757564077     0.00019015867125335        216.283605334322        22884748.7085533     0.00181044222026132 
                   0.08                   0.045    0.000145476280785933    4.30181628271404E-05    6.24445788712967E-07    1.00462052194874E-07    9.39340757662603E-07        6008.02406241866        1114.04283087959        3929.65317889766        1486.81757564077     0.00019015867125335        216.283605334322        22884748.7085533     0.00181044222026132 
                   0.08                   0.045    0.000145476280785933    4.30181628271404E-05    6.24445788712967E-07    1.00462052194874E-07    9.39340757662603E-07        6008.02406241866        1114.04283087959        3929.65317889766        1486.81757564077     0.00019015867125335        216.283605334322        22884748.7085533     0.00181044222026132 
                   0.08                   0.045    0.000145476280785933    4.30181628271404E-05    6.24445788712967E-07    1.00462052194874E-07    9.39340757662603E-07        6008.02406241866        1114.04283087959        3929.65317889766        1486.81757564077     0.00019015867125335        216.283605334322        22884748.7085533     0.00181044222026132 
                   0.08                   0.045    0.000145476280785933    4.30181628271404E-05    6.24445788712967E-07    1.00462052194874E-07    9.39340757662603E-07        6008.02406241866        1114.04283087959        3929.65317889766        1486.81757564077     0.00019015867125335        216.283605334322        22884748.7085533     0.00181044222026132 
                   0.08                   0.045    0.000145476280785933    4.30181628271404E-05    6.24445788712967E-07    1.00462052194874E-07    9.39340757662603E-07        6008.02406241866        1114.04283087959        3929.65317889766        1486.81757564077     0.00019015867125335        216.283605334322        22884748.7085533     0.00181044222026132 
                   0.08                   0.045    0.000145476280785933    4.30181628271404E-05    6.24445788712967E-07    1.00462052194874E-07    9.39340757662603E-07        6008.02406241866        1114.04283087959        3929.65317889766        1486.81757564077     0.00019015867125335        216.283605334322        22884748.7085533     0.00181044222026132 
                   0.08                   0.045    0.000145476280785933    4.30181628271404E-05    6.24445788712967E-07    1.00462052194874E-07    9.39340757662603E-07        6008.02406241866        1114.04283087959        3929.65317889766        1486.81757564077     0.00019015867125335        216.283605334322        22884748.7085533     0.00181044222026132 
                   0.08                   0.045    0.000145476280785933    4.30181628271404E-05    6.24445788712967E-07    1.00462052194874E-07    9.39340757662603E-07        6008.02406241866        1114.04283087959        3929.65317889766        1486.81757564077     0.00019015867125335        216.283605334322        22884748.7085533     0.00181044222026132 
                   0.08                   0.045    0.000145476280785933    4.30181628271404E-05    6.24445788712967E-07    1.00462052194874E-07    9.39340757662603E-07        6008.02406241866        1114.04283087959        3929.65317889766        1486.81757564077     0.00019015867125335        216.283605334322        22884748.7085533     0.00181044222026132 
                   0.08                   0.045    0.000145476280785933    4.30181628271404E-05    6.24445788712967E-07    1.00462052194874E-07    9.39340757662603E-07        6008.02406241866        1114.04283087959        3929.65317889766        1486.81757564077     0.00019015867125335        216.283605334322        22884748.7085533     0.00181044222026132 
                   0.08                   0.045    0.000145476280785933    4.30181628271404E-05    6.24445788712967E-07    1.00462052194874E-07    9.39340757662603E-07        6008.02406241866        1114.04283087959        3929.65317889766        1486.81757564077     0.00019015867125335        216.283605334322        22884748.7085533     0.00181044222026132 
